NSpam,experian has told me that they have investigated an account to xxxx xxxx xxxx after speaking to the original creditor xxxx xxxx xxxx had the credit bureaus remove the false information from my credit report experian has refused to remove this information 
NSpam,to whom it may concern only after weeks of using my new wal mart master card was i given the option to opt out of personal information sharing including social security income account balance payment history credit history and credit scores according to the supervising operator at the wal mart credit card call center my personal information had already been shared furthermore the letter informing me of my rights was apart from my billing statement seemingly hidden between some flyers in the same envelope i almost threw it in the recycle bin without seeing it if this is not illegal it certainly appears to be an attempt to deceive me and disseminate my private information without my permission thank you for your time and effort sincerely xxxx xxxx
NSpam,in xx xx i obtained a home equity mortgage loan for limit i have been making all payments as required by eft until the lender stopped taking the payments i now believe the term of years was apparently up the lender now reports my loan delinquent which completely prevents me from refinancing there were no warning signs along the way to let me know i would have to refinance or make other arrangements the lender is now initiating foreclosure which i see as a way for them to steal my home legally a should offer to reschedule or refinance the balance of so i can resume payments 
NSpam,i bank with bank of america using the paybill service the checks were due for pay on the xxxx of each month the bank took the moneys early and charged me overdraft fees on the xxxx of the month 
NSpam,i was called on my cell phone by first national debt inc and was told i owed for a debt incurred xx xx xxxx while i was in xxxx the debt was never resolved because by the time i returned home from xxxx and found out about the debt xxxx xxxx was no longer a bank or it moved or something the website was down and the number was just a recording then i find out that xxxx xxxx was bought by another bank and this debt came from xx xx xxxx or xx xx xxxx i was xxxx xx xx xxxx and in xxxx xx xx xxxx this debt is nine years old 
NSpam,i received exceptional service from my lender and it angers me that i can not comlain about it
NSpam,we were recently denied a settlement counter offer on a heloc lien held on our property address please know that if we had known about the lien we would ve continued to pay on it for the past three years unfortunately we were misinformed by a usaa employee in the bankruptcy department on xxxx xxxx xxxx the reason why i reached out to usaa was in order to continue making our monthly heloc payments the reason they had ceased is due to our filing a chapter xxxx bankruptcy earlier in the year once the bankruptcy was discharged i reached out to usaa to continue with payments xxxx advises that since the heloc was n t reaffirmed voluntary payments were no longer necessary i also advised how originally our xxxx xxxx xxxx home mortgage usaa heloc was to be included in our chapter xxxx bankruptcy but xxxx xxxx xxxx agreed to a loan modification after i filed a complaint with the us treasury again he stated that we did n t have to pay anything he also advised we d no longer receive paper statements nor would we have online access to statements in xxxx xxxx we decided to put our house on the market in order to prepare for our xxxx son s future we know that he ll be living with us for the remainder of his life we wanted to find a house with a full basement which could eventually be modified into an in law type suite containing a bedroom full bathroom kitchen as well as a washer dryer this is in order for us and his xxxx to work on independent living skills in order to prepare him to become a truly independent young man our house sold in days in preparing the closing documents the pre closer advises there s a lien from usaa on the house she has the attorney review the bankruptcy and said that the usaa nd mtg was discharged in the bankruptcy but no lien avoidance order was filed we need either a release from usaa quitclaim deed cancellation etc to record at closing or we need a lien avoidance from the bankrtupcy court we need xxxx of these to clear title and proceed to closing on xxxx xxxx xxxx i called usaa and after speaking with xxxx different departments i m then transferred to ext xxxx and spoke with xxxx inquiring about a lien release she advised a lien release would occur if the balance of is paid in full i explained to her the conversation i had with the bankruptcy department on xxxx xxxx and she advised that she was n t involved in that conversation and did n t know what i was told i then asked about some sort of a negotiated amount she advised there s a member assistance program and faxed an application we filled out all of the documentation including a hardship letter and faxed in our request xxxx xxxx xxxx we receive a call from xxxx xxxx i m not certain if it s the same xxxx who m i spoke with on xxxx xxxx stating that it seemed that we wanted to request a settlement option not a sell short i advised that is correct i advised how our house is under contract and has a closing date of xxxx xxxx she advised that usaa legally has days to make a decision and as of now our request is incomplete she asked for a mortgage loan payoff from bac and pay stubs these items were faxed on xxxx xxxx xxxx our closing date is then moved to xxxx xxxx xxxx we also agree to pay our buyer s rent for the month of xxxx on xxxx xxxx xxxx i received an email from xxxx xxxx stating usaa rejected our settlement offer on xxxx xxxx xxxx i then submitted a counteroffer and that too was rejected i spoke with xxxx xxxx on xxxx xxxx xxxx for further clarification she advised that since we have sufficient equity in the house to cover the lien all counters will be rejected the full loan amount is expected from us in order to lift the lien 
NSpam,hunter warfield has be unable to provide proper documentation validating this account i am seeking immediate action and for them to remove this inaccurate and negative information permanently from my credit report i have asked for the company to send me verification of my original lease and all i have received is a copy of a lease without signatures from xx xx xxxx xx xx xxxx i have sent validation letters on xx xx xxxx and xx xx xxxx for this company to provide proper validation and i have yet received a response this company has constantly called my personal phone lines and this is prohibited in the state of texas this account is effecting negatively on all xxxx credit reporting agencies i have already notified all xxxx credit bureaus regarding this issue 
NSpam,i sent a cease and desist letter to a medical debt collection agency for bills for my recently deceased husband which i ca n t afford to pay a certified mail receipt payment was made and i never got a receipt back now i get robo collection calls a day days out of the week i want the calls to stop 
NSpam,xx xx xxxx my mortgage company nationstar sent me a letter stating i was behind in my mortgage by few payments i had just completed a chapter xxxx bankruptcy in xxxx my house as well as my trustee payments were under strict compliance i called nationstar to resolve this issue but no one i spoke to could give me the dates of the missed payments i spoke to a hud councilor who referred me to the cfpb i submitted a complaint case xxxx xxxx on xxxx nationstar researched the problem and found xxxx payments that should have been credited to my account from their bankruptcy department when i logged on to my account they had credited me with xxxx payments but then had taken one back out i have since contacted the attorney general for the state of xxxx as well as the attorney general of xxxx nationstar has replied that now my missing payments were from around xx xx xxxx xx xx xxxx was involved in a motion for relief during my bankruptcy my previous mortgage co xxxx had changed my house pymt but had not included the escrow amount when xxxx realized the mistake they filed a motion for relief i was instructed by my attorney to hold my house payments until the outcome of the hearing the outcome that was settled on was for me to remit a payment of xxxx and to make xxxx additional pymts of xxxx each month beginning on xxxx xxxx xxxx all payments were sent to and deposited by nationstar as they had purchased my mortgage at this time i am not behind in my mortgage payments nationstar continues to send letters that i am behind and i just simply want them research this and get this issue resolved i hope this information will help 
NSpam,dear experian i am overly confused by the correspondence i have been receiving from not only your bureau but the other xxxx bureaus also i have a lot of items that are reporting inaccuracies and your bureau has verified these accounts i do n t understand how the disputing process works when you perform it but i do believe you are doing something wrong on your end again i am writing to dispute the following items to be deleted from my credit report as soon as possible xxxx xxxx xxxx xxxx xxxx under the fcra i request an investigation on account type name and number it does not match my documents please abolish this account for it s errors xxxx xxxx xxxx xxxx please run a full investigation on collection including the account name account number and type of collection and delete this collection for it s mistakes because it does not match my records 
NSpam,on xxxx xxxx xxxx xxxx xxxx xxxx xxxx report false information to fair collections in and out i responded to fair collections in and out but asking them to validate the debt in response they sent me a document with a list of charges that xxxx xxxx xxxx xxxx xxxx says that i owe i called them and explained that this was not a proper validation of debt they refused to validate the debt properly and placed the information on my credit report for collections fco is in violation of texas property code sec xxxx fraudulent deceptive or misleadingrepresentations xxxx failing to maintain a list of all business orprofessional names known to be used or formerly used by persons collecting consumer debts or attempting to collect consumer debts for the debt collector fco is not listing all the names of there client xxxx failing to disclose clearly in any communicationwith the debtor the name of the person to whom the debt has been assigned or is owed when making a demand for moneythis collection is for a apartment complex in order to properly validate the debt fco is required by texas property code to obtain information includes a copy of the lease itemized charges diligence to find a new tenant if appropriate date and proof of the new tenant moving into the unit xxxx xxxx using a written communication that fails toindicate clearly the name of the debt collector and the debtcollector s street address or post office box and telephone number if the written notice refers to a delinquent consumer debtno information about xxxx xxxx xxxx xxxx xxxx is listed on the verification of debt letter sent by fco i do not owe this company money 
NSpam,my lender is nelnet for federal student loans i did not choose this company rather it was assigned to me i have applied recently for refinance with another company but was denied i have good credit and have never missed a payment over the past year i have had multiple cases where my payment amount due changes without any notifcation this can include my payment due amount not matching my statements not matching between emails and on site and increasing month to month when i am on a graduated repayment plan this is supposed to increase every years not monthly in addition when i have reached out for clarification or to question these changes and increases the company is not helpful and does not explain the differences or the reasoning to me i do n t feel like my money is safe with the company and i do n t feel comfortable with an ever changing payment amount it is hard to budget and to feel confident that i can pay my monthly payments when i can never plan on what is due as the amount can change even as quickly as the day before it is due 
NSpam,additionally believe it to be a scam and not a real debt called me on xx xx left a voice mail at xxxx stated it was a xxxx xxxx a licensed courier for xxxx xxxx re a court order for xxxx xxxx last xxxx of the social security ending in xxxx now holding documentation that clearly states to dispatch to residence or place of employment to service you paperwork however i can grant you the next hours to contact the filing party to obtain your voluntary statement of consent as well as the opportunity to place the stop order on my services the telephone to the company is xxxx xxxx when calling reference your pending docket xxxx 
NSpam,i was never sent any bills but a medical debt from for is on my credit report i was xxxx years old in and on medical assistance for mental health issues i asked the collections agency interstate credit collections agency to send me proof of financial obligation they refused unless i gave them my financial information i would like it removed from my credit report they wo n t even tell me what it is for and i am not even sure it is real i was denied private loan for college and a credit card i was humiliated 
NSpam,moneygram short changed the exchange rate on money sent to xxxx by almost xxxx dollars i caught it because i had checked the exchange the day before i have send money previously but never paid attention if they are doing this routinely they are profiting enormously off of people who can least afford it 
NSpam,i mailed out a letter and followed the instructions precisely included a copy of my drivers license proof of my social security number and proof of my address along with my letter asking for an investigation into numerous issues that was two months ago they have not responded to me 
NSpam,this is my fifth complaint against key bank because of excessive overdraft fees i am attaching documentation that shows how confusing and dishonest key bank s posting practices are unfortunately this kind of theft affects people like me who do not have assets and have poor credit otherwise i would have an overdraft protection account and i would never incur these fees this is not only about my funds being low because actually my funds are n t low right now and i incurred the last xxxx overdraft notices with a positive balance now that s key bank magical accounting for you i m posting this now but i am accumulating some other concerns that i am noticing now that i am having to pay attention so closely to my account and not rely on key bank to do the math some of my items disappear from the ledger at times the other thing that is happening now is that my pending items are coming out of pending status quickly i will be addressing these things in future complaints this is takes an incredible amount of my time i am doing this for other folks who for various reasons are not able to study their accounts there is no reason why the bank can not add and subtract well enough to keep track of people s balances i do n t even know how much i actually have in the bank now i do n t know how to find out either i have a ledger that i keep for my own records and it does not coincide with key bank s accounting key bank changes the order of debits and credits in order to receive overdraft funds from people who do not have assets or good credit in order to protect themselves from this stealing in which this bank participates i have attached the overdraft notice that i received this morning xx xx xxxx and i have attached the ledger from xx xx xxxx copied at several times during the day to show first that there is no record in the ledger itself of the xxxx that is credited to the account with the deposit that i made that morning it shows up in the balance part of the ledger at the top of the page but not in the description in addition this same deposit that was made at the atm disappears later in the day as does the xxxx debit where do they go there is a note that says that key bank is working on the account and some items might not be available but the question is why would that deposit disappear when it was visible throughout the day as well as the xxxx charge i have gotten xxxx overdrafts this week for moving money from my basic checking to the hassle free account which is my son s account they are both my accounts i should not be penalized for moving my money around between accounts so on xx xx xxxx i started the day with a positive balance and ended the day with a positive balance having deposited xxxx into my account yet i bounced xxxx items though i was only charged for xxxx this is very unclear unprofessional accounting if i did not have direct deposits coming into this account i would close it and the thing about it is that it would not matter to key bank at all if they lost my business they do not care about their customers as evidenced by the fact that i have spent a lot of time this week complaining because of their over draft practices and they keep overdrafting me even with a positive balance get it together key bank adding and subtracting are basic math skills that you should have stop reordering items to benefit yourselves give people a break last month you bounced xxxx debit transactions of mine that came all together to a little over xxxx you made almost xxxx off of those transactions 
NSpam,i have gone back and forth with both transunion and xxxx credit reporting agencies i have disputed and disputed and they remove some things and then reinsert them again making my score go down by over xxxx points i do n t know what to do as the debts they are talking about are in most cases over years old and in the state of nevada credit card debt is only collectible for years they are ruining my credit and i ca n t get another card to pay off a high interest card with a no interest card the new ones in question are from long ago charged off credit cards from xxxx i am attaching a letter sent to them to inform the credit card companies of the charged off nature of the xxxx accounts they are from xx xx xxxx and xx xx xxxx 
NSpam,in xxxx of xxxx i bought a new car the dealer told me that i would be contacted by citizen one then rbs citizens about the exact amount of each monthly payment and about the exact date each payment would be due sometime shortly after that citizen one sent me my first monthly billing statement for the next years citizen one set a precedent and created an expectation by regularly sending me monthly billing statements during that time i faithfully made each payment on time and on several occasions made monthly payments for several months in advance for these reasons i relied on receiving my monthly billing statement from citizen one to know the exact amount of and the exact due date of my next loan installment in xxxx xxxx citizen one suddenly and unexpectedly stopped sending me billing statements i did n t notice i had been habituated by their monthly notices and i had been trained to think of sending a payment only after i was notified and as a direct result of citizen one s failure to send a monthly billing statement i was late with my xxxx payment when their credit department contacted me i sent months payments current one month in advance and notified them that i had n t received a statement their customer service representative told me that i should have received a monthly billing statement it was citizen one s policy to do so verified my contact information which had n t changed and under the circumstances waived the fee i had been assessed for being late she also assured me that i would start to receive monthly billing statements again unfortunately i did not nor did i notice as a result of that failure on the part of citizen one i was again contacted in xxxx by their credit department that i was late again i immediately made months payments current one month in advance and pled with their customer service department to please get a monthly billing statement to me mail it fax it e mail it i did n t care just get one to me this time they promised to mail me a paper statement and e mail me my reminders to date i have n t received either as a result i was late again in xxxx i am not accusing citizen one of intentionally withholding my monthly billing statements but i find it very suspicious that all of my other mail is delivered without incident i am never and i do mean never late with any of my other bills i also find it convenient and profitable that citizen one gains from their own failure they are now refusing to waive xxxx late fees something is very wrong on their end and it is entirely unfair that i am being penalized for not being sent a monthly billing statement which serves as notification that a loan payment in a specific amount is due furthermore i should not be charged fees when my payment is late as a result of neglect or failure on citizen one s part to send me a monthly billing statement i suspect that i am not the only customer of citizen one with this problem i have made exhaustive efforts to remedy this issue with the bank but they are intransigent and so i am filing this compliant to get this situation resolved and on the principles of being fair and taking responsibility for their part in creating this problem get the outstanding late fees waived and ensure delivery of a monthly billing statement 
NSpam,i have a citi bank att universal credit card for over y years i can not manage my account on line since the the account is closed and i am not allowed online access i have to contact customer service by phone in order to make changes or discuss my account my complaint is about the customer service representatives they are not professional and totally incompetent i requested to have my automatic payment reduced from per mo to and different representatives assured me including a supervisor that the change was made but it was not since i can not manage my account online i have no recourse but to rely on customer service reps last night a rep was just telling me anything and i knew it was incorrect she was a foreignor and she was totally incompetent and even lied about my account i want to file a formal complaint about citi bank and take any necessary steps to do whatever to have this issue resolv resolved for me 
NSpam,i had gone into a wells fargo bank when i lived in xxxx xxxx california because i lost my debit card the teller had me meet with one of the managers at his desk and they tried to talk me into a college credit card i told him i did n t want another credit card and no thank you i just needed a replacement debit card two weeks later i received a credit card and a debit card in the mail i was so aggravated i worked xxxx jobs and was taking xxxx units in college i did n t have time to go to the bank or to sit on the phone right away to cancel the card within a couple of weeks i had a small overdraft and it went strait onto the credit card and at that point i knew this was going to show up on my credit report and i was trying to keep my revolving credit low since then i have been trying to pay this card off and close the account but it has cause me to have late payments and has just been a devstaing to my creidt and has blocked me from buying the home of my dreams this card has been nothing but a headache affecting my ability to get a home and a new car with a good rate this has been haunting me for a little while now i had gone into the bank since then and told the teller and she stated i would have to call the bank i was so shocked that someone could do this and they do n t even want to fire the guy he was there at work that day i went in and pointed him out to the teller and all she said was to call xxxx
NSpam,xx xx xxxx i submitted a letter to close my account with ally bank xx xx xxxx having not yet received a check i called to understand status on xxxx xxxx they said they mailed the check and would need to reissue a new check given the amount over i asked them to expedite whatever paperwork was necessary on xxxx xxxx i had still not received any paperwork so again called they said they had not done anything as a result of my original request but would send paperwork via email since i was traveling i did not have access to a printer and the paperwork expired after hours the access to the paperwork was laborious at best as it was sent through a secured site on xxxx xxxx i called ally bank again spend another minutes on the phone and they again indicated they would send out paperwork which would need to be notarized they also indicated they had not yet cancelled the check a few questions why did they not immediately cancel the check on xxxx xxxx when i originally notifified them the check had been lost why did they not send out the paperwork after the xxxx xxxx call why does the paperwork expire after hours so the consumer can not get access to their funds since i was traveling this delayed me yet another weeks why does the paperwork have to be notarized and why does it have to be sent through a secured site on xxxx xxxx the check had not been cashed so i do not understand why this level of difficulty in getting access to my funds are they making the process inordinately difficult in order to keep my funds in hopes xxxx xxxx not be relentless enough to spend hours on the phone find a notary decode a difficult and confusing software to access the paperwork and hope that they expedite my check and actually deliver it this time i work in financial services and take the cfpb very seriously i have never made a complaint but this situation has been so aggregious and so consumer unfriendly i thought it important to bring it to your attention i would appreciate any help you can give me to expedite this matter to a close for me and as importantly to provide ally guidance on how to treat consumers in the future 
NSpam,xxxx university under the xxxx xxxx umbrella sent me to collections for a debt of the school was later sued by your institution forcing them to shut down and sale all of their locations the collection agency named jefferson capital system llc is trying to collect a large sum of money for a school that lied not only to me but on me xxxx university attempted to get me to take out a loan from xxxx for at a interest rate to pay for one quarter one of their representatives later told me i should take out a genesis loan for the amount of which would cover the rest of the semester i refused and explained to them i did n t have the money to pay for a loan xxxx university locked me out of my online classes and school assigned email accounts i do n t owe for classes i did not take nor did i finish school they sent me to collection for not taking out a loan which is something i do not understand 
NSpam,this company continues to report on my credit report after i sent them a letter telling them that this account was not mine and i have no idea what it is or who it belongs to i asked for proof of a signed contract i asked for a license to collect in my state i asked for copies of all information referenced for this debt and still to date i have not received anything but harassment from this company 
NSpam,i was contacted by a collection agency for defaulted student loans i was offered rehabilitation in xxxx xxxx i agreed and was sent paperwork to sign and return and an automatic payment was set up in xxxx xxxx i was contacted and told my loan agreement was not returned i again mailed the paperwork i had received from the agency i thought that this was strange because my income expense information and my payment information were both received and in effect at the time of the call in xxxx in xxxx xxxx i was contacted again by the same agency and told that my loan was not in rehabilitation because my paperwork had not been received i had at this point made consecutive payments i agreed to re sign and submit the documents again i did so my new address across the country was shown on the documents i electronically signed i was contacted again in xxxx xxxx i was told again that my documents had not been returned and that i was not in rehabilitation at this point i have made consecutive payments the agency sent my loan agreement which is the most important document of the bunch to my former address even with my correct address on the income expense and other documents i am trying to qualify for a home loan and i show that i am still in default the agency wants me to re sign the documents for a rd time in order for me to begin the rehabilitation process by the time it is finished assuming that this time they will send me all of the documents i need to complete this program it will have taken me months to complete the rehabilitation process the agency is telling me now that my options are to try to begin again and they have assured me that i will get all of the documents this time or to pay the full balance and still have the default notation which may prevent me from being able to qualify for a home loan until another months has passed or even longer to wait for the notation to be removed i was told that if i had returned the loan agreement then this would not be a problem but i do n t think i have ever been sent one this agency sends documents to qualify for the program including setting up a payment then is supposed to send a loan agreement to be signed and returned however the only things i have received from this agency are the qualifying documents and the monthly notice of the payment 
NSpam,this complaint is being filed against stellar recovery in regards to the above reference account that stellar recovery inc has illegally reported and listed on all xxxx major credit reporting agencies xxxx please be advised that this is not a refusal to pay but written notice sent in pursuant to the fair debt collection practices act usc g sec b that your claim is disputed and validation is requested this is not a request for verification or proof of my mailing address but a request for validation made pursuant to the above named title and section i respectfully request that your offices provide me with competent evidence please provide me with the following what the money you say i owe is for explain and show me how you calculated what you say i owe provide me with copies of any documents that show i agreed to pay what you say i owe identify the original creditor prove the statute of limitations has not expired on this account show me that you are licensed to collect in my state provide me with your license numbers and registered agentat this time i will also inform you that if your offices have reported invalidated information to any of the xxxx major credit bureaus xxxx this action might constitute fraud under both federal and state laws due to this fact if any negative mark is found on any of my credit reports by your company or companies that you represent i will not hesitate in bringing legal action against stellar recovery inc for the following violation of the fair credit reporting act violation of the fair debt collection practices act defamation of character
NSpam,on xx xx i called xxxx uverse to cancel xxxx at xxxx xxxx ks xxxx i was given cancellation confirmation number xxxx and a final payment confirmation xxxx and paid a final payment of approximately the service was cancelled on xx xx on xx xx i received a call from diversified consultants a collection agency stating that i owed an additional diversified consultants also told me that the bad debt would end up on my credit report if a payment was n t made that day worried and fearful of damage to my credit history which is perfect i made the payment for over the phone using my credit card on the same day after reviewing my notes and discovering that i had received confirmation numbers for my cancelation of service and final payment i called diversified consultants back and asked for a refund because i had previously paid xxxx xxxx xxxx the final amount i was told the had already been sent xxxx xxxx there was n t anything they can do to help me i then contacted xxxx xxxx xxxx and at first they claimed the charge was for unreturned equipment and later claimed it was an early termination fee after looking into both issues theydetermined the equipment was returned and there was n t an early termination fee eventually they stated theycredited my account back but would not refund me the entire i have now discovered that xxxx xxxx xxxx credited the closed account and xxxx xxxx xxxx is now claiming that the can not not be transferred to my active home account xxxx xxxx xxxx and diversified consultants have violated the fdcpa and i am demanding the full back from xxxx xxxx xxxx i did not ever owe xxxx xxxx xxxx or diversified any funds and the xxxx should have not have called me and threatened to hurt my credit if i did not pay debt i did not owe i demand a full refund via wire to my checking account or a check issued in my name sincerely xxxx xxxx
NSpam,my concern is with citcards xxxx score information on their website their website is showing an inaccurate xxxx score they state that two situations impacted my score which are late payments and missed payments and oldest account is to recent citibank receives this information from xxxx i pulled my most recent credit file from xxxx and it does n t show any late payments nor missed payments also my oldest account is xxxx years old i called xxxx and they said i ca n t dispute anything because there is nothing to dispute and told me to call citibank citibank tells me that they ca n t do anything because the information is from xxxx and that i need to dispute it with them my credit file has nothing inaccurate to dispute also other banks provide similar service and their scores are totally different for example xxxx score is xxxx xxxx xxxx score is xxxx but citibank is showing xxxx this problem has impacted my aprs on my credit cards from citibank from to 
NSpam,i had several xxxx xx xx xxxx xx xx xxxx and xx xx xxxx prior to my account becoming late i contacted the toyota financial i was told that i would be able to put the payments that i would miss on the end of the loan so my account would not go late and would remain current i was assured by the representative this would not result in me being reported late it would however result in my loan being extended i agreed with the assurance that my credit would not be late nevertheless i was given the wrong information and toyota reported my account late i have tried the last months to no avail i was duped into extended my loan and the item being reported late on my credit 
NSpam,naval federal credit union fail to pay bill as though their bill pay service as agreed resorting in my credit going bad they told me they was going to depute the reporting to each reporting company and did not also was to send me a copy of what they did and have not done so this was done to hurt my credit and then refused to help resolve the issue they made and lied about it which is why they did it intentionally they resent me letters to send to the bill of company s they did n t pay instead they need to send them to company s them self instead of sending them to me they need to fit this mess the y told me they had sent a letter to the report company s and did not the left my account as if payments were being made instead my bills became slate and late fees was charged they claim it was due to fraud activity in my account but some the bills was paid and some was not if was do to fraud activity why was some bill was paid and some was not the money has left my account so where did it go i have asked the question before to date no answer they lied about what happen and did nothing to fix it and lied about the cause i want to know where my money went and they correct my credit i get approve for nothing the refer to the late payments caused by navy federal credit union 
NSpam,this loan closed as a short sale with xxxx xxxx xxxx on xxxx xxxx the file closed xxxx xxxx xxxx was paid there was no money owing to them then recently the loan was transferred sold from xxxx to selene finance the loan should not have been transferred selene is now contacting the seller requesting payment and have not confirmed that the loan is paid they are threatening foreclosure too 
NSpam,called several times a day some of the charges in the overdue account are due to cramming and therefore they can not assert that i do not owe these charges
NSpam,the indiana department of revenue contacted me recently claiming that i may owe back taxes from however i was a resident of another state that year and paid my taxes there in full and on time i wrote back with a letter attesting to this fact with my state tax return attached although i responded before the indicated deadline my response has been mostly ignored instead i received xxxx subsequent letters within about a month demanding payment as part of a tax amnesty program by xxxx xxxx otherwise i was warned that i would be subject to double penalties civil and criminal liabilities subsequent calls to the indiana dor after each letter acknowledged the receipt of my original response however it has gone unread to date and thus failed to affect these collection efforts i recently learned that xxxx letters like the ones i received were sent out to innocent people indiana s government contracted with navient corporation and agreed to pay them based on how much money they bring in xxxx
NSpam,this is a matter of false claims and it does have to with other violations that have been committed here and everyone also involved in this matter as documented evidence proves which i am more then happy to sit down to discuss this with an agent like i have with the oig because since there is fraud alleged here and a lot of retaliation has occurred here it would be best for me to meet with and sit down with a federal so the agent can see for them self to what is going on here and what i have been through to date 
NSpam,equifax is refusing to remove the ch xxxx bankruptcy from my credit file i filed back in xxxx xxxx so the public record should have been removed on xxxx xxxx i called them last week and i was told that they would not remove it and would stay on my file until xxxx xxxx 
NSpam,i ve sent multiple letters to this agency about this not being my account after being advised by identitytheft gov i ve completed and sent a fraud affidavit via certified mail i can see they received it but nothing has changed see supporting documents even the usps tracking i am a victim of identity theft and noticed a collection from ncc business services i ve attempted to dispute multiple times however no response on their end not sure what else to do police department told me to contact the federal trade commision which i wrote a formal complaint against ncc business services in regards to this matter the ftc also instructed me to complete a id theft affidavit through identity theft gov attached is my document thank you
NSpam,i recently sent a letter to this company asking for them to stop contacting me in regards to whatever it is that they keep calling me about because i have no idea what it pertains to 
NSpam,i am a currently a xxxx not working and xxxx ten years ago the state of california department of rehabilitation and i entered into an agreement that they would retool me for working from home in the process of their program i ran to the limit of federal education loans and took a private student loan from sallie mae the state had promised to find me work upon completing their program my xxxx conditions worsened and the state of california released xxxx xxxx individuals i being one of them from its program to save money for the state at that time in bad fiscal condition my federal loans were forgiven as part of my deteriorating xxxx situation but sallie mae would not forgive my loans based on the fact that i knew i was xxxx when i applied for the loan even though that was not a factor in the application when i explained that my health had continued to disintegrate they refused to accept this despite letters from my medical providers my loan continues to grow with fees i have no savings or any means to repay xxxx or settle with them also i now have the xxxx loan on my credit report this is a very black mark as i am definitely not a shirker of my responsibilities having once been an educator at the university level i repaid my earlier xxxx loans however my current income a month is hardly covering my living expenses i did not get the opportunity to try to work because of the economic downturn i had to go bankrupt because of accumulated medical expenses from the period that i could n t get insurance because i had preexisting conditions i am an xxxx xxxx and i ca n t get any kind of credit line to boost my credit worthiness for renting because of the bankruptcy and more significantly because of the student loan non repayment sallie mae has been horrible about this well documented by others in a similar position i am now in collection but have nothing they can levy i have been unable to work since and the state of california s rehab opportunity that they would find me work did not materialize i feel sallie mae has violated my rights as a xxxx individual i have stopped communicating with them as it seems a hopeless situation 
NSpam,no matter what web site i use they can not pull a credit report or score for me 
NSpam,macy s american express card limit was decreased for no apparent reason the card was overpaid accidentally and used to bring the balance back to xxxx a week later the limit was decreased from to this will negatively impact my credit fico score which is in the xxxx range no lates with a xxxx credit usage 
NSpam, to preface this may be nothing but it is from seterus and i do n t trust them seterus sent a letter on xxxx xxxx saying there was an escrow deficiency they discovered this because they finally paid my insurance and property taxes which you helped me with i could pay or just have it go on my mortgage as a higher mortgage payment old payment xxxx for p and i and escrow xxxx new payment p and i xxxx escrow xxxx and escrow shortage is xxxx with a new payment of xxxx not sure why the escrow went up almost and also a new payment of added on i have read that they mess around with the escrow to rip people off total insurance and prop taxes are xxxx if they did n t get a payment from me in days for the full payment they would assume i wanted it added to the mortgage payments address to send it to was seterus xxxx xxxx xxxx xxxx ca xxxx today xxxx xxxx i got a letter from them saying we recently sent you a shortage of deficiency payment coupon with an incorrect payment address if you already sent your payment to the incorrect address it will be returned to you please resend it to seterus inc xxxx xxxx xxxx xxxx xxxx ca xxxx immediately to accommodate this we have extended the due date to be days from the original letter date with no late fee number they give is xxxx the letter was sent from xxxx xxxx xxxx they have a physical address in xxxx oregon payments to be sent to the address i gave you and correspondence to xxxx xxxx xxxx xxxx xxxx the whole thing seems very suspect i wrote them a letter enclosing all of my correspondence with them and told them i was contacting your organization because they have been so slimy in the past thanks xxxx
NSpam,i was charged for renewal of a credit card that i did not need or use at the time i was cancelling the card i was led to believe that the points associated with that card would remain intact for me to use for the purposes that were available airfare hotels etc however after the card was cancelled i found that i had forfeited all of my points the value of these points on a cash out basis would have been about which clearly had i known about would not have exchanged for the the bank wanted to charge and which i chose not to pay my telephone conversation with the customer service agent was recorded at no time did he indicate to me that i was going to lose my existing balance of earned points under that card account 
NSpam,i had a xxxx mortgage loan with xxxx xxxx the loan changed hands several times and ended up being serviced by nationstar bank in xxxx i refinanced and rolled the xxxx mortgage into my first mortgage and at the time nationstar released the lien i recently discovered that they missed the original lien release naming xxxx xxxx and i ve been working with them for several weeks now to have that release sent to the xxxx xxxx xxxx s office each time i call they tell me the paperwork is in progress or waiting for signature i spoke with their customer service rep last week and was told a supervisor would call to update the status of the release but i did not receive the promised call nationstar needs to release instrument number xxxx since this has not been done and i am not receiving promised calls i spoke with xxxx the fdic and she suggested i file a complaint with you is there anything you can do to get this paperwork finalized for me i have been approved for an equity loan that is being held up by this lien xxxx xxxx xxxx xxxxxxxxxxxx
